pid,gender,ibirthy,age_range,qg11_2014,qg11_2016,qg11_2018,qg11_2020,qg11_2022
220093102,0,1957,57-65,NA,NA,NA,NA,NA
140688101,0,1966,48-56,NA,NA,NA,NA,NA
311946101,1,1958,56-64,NA,NA,NA,NA,NA
360185101,1,1953,61-69,NA,NA,1167,800,NA
211023431,0,1928,86-94,NA,NA,NA,NA,NA
370797102,0,1967,47-55,2000,NA,2500,NA,3300
410264103,1,1984,30-38,NA,NA,NA,NA,4000
410542104,1,1993,21-29,NA,2500,3100,5000,6500
620159105,1,1996,18-26,NA,NA,NA,NA,NA
620422106,0,1945,69-77,NA,NA,NA,NA,NA
340296101,1,1955,59-67,NA,NA,NA,NA,NA
311256104,1,1998,16-24,NA,NA,NA,7500,10000
140778102,1,1952,62-70,NA,NA,NA,NA,NA
410456532,0,1983,31-39,NA,NA,NA,NA,0
120018101,0,1980,34-42,3300,NA,7000,8000,9000
510116103,0,1990,24-32,2000,NA,3000,3500,5000
411647102,1,1954,60-68,NA,NA,2000,NA,NA
621495105,0,1992,22-30,NA,NA,NA,NA,NA
410895102,1,1968,46-54,NA,NA,NA,NA,NA
130073102,1,1981,33-41,NA,NA,3000,3000,3600
211926102,0,1988,26-34,NA,NA,NA,NA,NA
340307102,0,1950,64-72,NA,NA,NA,NA,NA
620412101,1,1970,44-52,NA,NA,NA,NA,NA
410517102,0,1966,48-56,NA,NA,NA,NA,NA
370115104,0,1981,33-41,2000,NA,NA,NA,NA
410409103,0,1987,27-35,NA,NA,NA,NA,NA
410826103,0,1994,20-28,NA,NA,NA,4500,5500
164858501,1,1983,31-39,3000,NA,9000,10000,14000
620422105,1,1939,75-83,NA,NA,NA,NA,NA
450098105,1,1944,70-78,NA,NA,NA,NA,NA
530218104,0,1998,16-24,NA,1500,3400,5000,3500
410349102,1,1953,61-69,NA,NA,NA,NA,NA
130553101,1,1963,51-59,NA,NA,NA,NA,NA
220323103,1,1977,37-45,2600,NA,3000,3500,NA
120101103,0,1997,17-25,NA,NA,NA,2300,4300
620478101,1,1982,32-40,NA,NA,NA,NA,NA
430398102,1,1957,57-65,1300,NA,2200,NA,NA
620389101,0,1963,51-59,2200,NA,3000,NA,NA
320166103,1,1965,49-57,3000,1800,2160,2600,2700
130896105,0,1942,72-80,NA,NA,NA,NA,NA
441103102,0,1945,69-77,NA,NA,NA,NA,NA
360283101,1,1965,49-57,1900,NA,2800,3000,3300
230563103,1,1998,16-24,NA,NA,NA,NA,4000
441264101,1,1968,46-54,4200,NA,6800,5000,8000
310092102,1,1961,53-61,NA,NA,NA,NA,NA
621285531,1,1985,29-37,NA,NA,NA,NA,NA
220021104,1,1989,25-33,NA,2800,2800,3300,7000
411395102,0,1954,60-68,NA,NA,NA,NA,NA
530431101,1,1950,64-72,NA,NA,NA,NA,NA
620551103,1,1984,30-38,NA,NA,NA,NA,NA
411839103,0,1990,24-32,NA,NA,2000,NA,6000
210263101,0,1973,41-49,2000,3000,4000,3000,4000
140007101,1,1956,58-66,NA,NA,NA,NA,NA
510295101,0,1968,46-54,NA,NA,NA,1000,NA
370141102,0,1961,53-61,NA,NA,NA,NA,NA
621103102,1,1975,39-47,NA,NA,NA,NA,NA
130560101,0,1957,57-65,NA,NA,NA,NA,NA
410993104,1,1994,20-28,2800,NA,4500,4000,5000
211341102,0,1968,46-54,NA,NA,2300,2800,2700
620193501,0,1989,25-33,NA,1800,2600,NA,2000
620878103,1,1979,35-43,NA,NA,NA,NA,NA
360142102,0,1971,43-51,1800,1800,2400,2400,NA
130794101,0,1972,42-50,NA,NA,NA,NA,NA
620186101,0,1972,42-50,NA,NA,NA,NA,NA
620020102,0,1962,52-60,NA,NA,NA,NA,NA
620888104,0,1975,39-47,NA,NA,NA,NA,3000
620899101,1,1936,78-86,NA,NA,NA,NA,NA
530088102,0,1963,51-59,1050,NA,1280,NA,1000
311421101,1,1947,67-75,NA,NA,NA,NA,NA
130678101,0,1963,51-59,NA,NA,NA,NA,NA
620892103,1,1986,28-36,NA,NA,4000,4200,5300
610305101,1,1967,47-55,2100,NA,1800,2300,2500
130306102,1,1975,39-47,NA,NA,NA,2000,3000
311563103,0,1995,19-27,NA,NA,6800,9000,15000
620883104,0,1986,28-36,3000,NA,2800,4000,3500
130917102,0,1960,54-62,NA,NA,NA,NA,NA
130499103,0,1995,19-27,NA,NA,3000,2000,1700
130574501,0,1992,22-30,NA,NA,2500,2800,3000
621420103,1,1988,26-34,2500,NA,3000,4500,4800
130661101,1,1956,58-66,NA,NA,NA,NA,NA
510275102,1,1975,39-47,NA,NA,NA,NA,NA
410655103,0,1974,40-48,2000,NA,2000,2300,2200
410225101,1,1962,52-60,NA,NA,NA,NA,NA
311686101,1,1959,55-63,2000,NA,NA,NA,NA
140008101,1,1953,61-69,12000,NA,1000,1000,1500
230163102,0,1968,46-54,NA,NA,NA,NA,NA
620863104,0,1985,29-37,2000,NA,3000,4000,3000
411764101,0,1960,54-62,NA,NA,NA,NA,NA
620699101,0,1945,69-77,NA,NA,NA,NA,NA
530176102,0,1953,61-69,NA,NA,NA,NA,NA
620009101,1,1948,66-74,NA,NA,NA,NA,NA
411057101,0,1966,48-56,NA,NA,2600,NA,NA
621686101,0,1964,50-58,1800,5000,NA,NA,NA
140727104,0,1939,75-83,NA,NA,NA,NA,NA
210197102,0,1954,60-68,900,NA,1000,NA,NA
211551101,1,1953,61-69,1500,NA,NA,NA,NA
210042101,1,1962,52-60,600,600,300,300,300
311921101,1,1940,74-82,NA,NA,NA,NA,NA
350131101,1,1962,52-60,NA,3000,5000,NA,4500
530373102,1,1968,46-54,2000,NA,NA,NA,NA
621665431,0,1984,30-38,2500,NA,2000,2800,2700
430198101,1,1950,64-72,NA,NA,NA,NA,NA
211480101,0,1969,45-53,NA,NA,NA,NA,NA
621630104,0,1991,23-31,NA,NA,3500,3500,3500
230550102,1,1977,37-45,NA,NA,NA,NA,NA
620645101,1,1943,71-79,NA,NA,NA,NA,NA
340334103,0,1987,27-35,5000,NA,NA,1700,1200
621684102,0,1972,42-50,2800,NA,8000,4000,4200
320287103,0,1966,48-56,3000,NA,3500,NA,NA
621816104,0,1975,39-47,NA,500,500,1500,1500
621665101,0,1957,57-65,NA,NA,NA,NA,NA
441450103,1,1993,21-29,NA,3500,10000,8400,9500
370007103,0,1989,25-33,800,NA,4000,4100,NA
430710102,1,1984,30-38,4500,NA,7000,NA,NA
410663104,1,1954,60-68,NA,NA,NA,NA,NA
130937432,0,1948,66-74,NA,NA,NA,NA,NA
621678101,0,1975,39-47,1813,NA,1800,3200,3200
621645105,0,1996,18-26,NA,2400,2500,4300,3200
230009102,0,1967,47-55,NA,NA,NA,NA,NA
310466102,0,1981,33-41,2000,NA,8000,6500,NA
610058102,1,1957,57-65,NA,NA,NA,NA,NA
411541501,0,1993,21-29,3300,NA,NA,NA,NA
420261103,1,1981,33-41,NA,NA,NA,NA,NA
621173102,0,1944,70-78,NA,NA,NA,NA,NA
441918104,1,1989,25-33,2500,NA,5000,6500,5500
610276104,0,1998,16-24,NA,3200,5000,3000,4000
130424102,1,1949,65-73,NA,NA,NA,NA,NA
210609101,0,1954,60-68,NA,NA,NA,NA,NA
410138104,1,1994,20-28,2400,NA,NA,7000,NA
210393104,0,1932,82-90,NA,NA,NA,NA,NA
621338531,1,1959,55-63,NA,NA,NA,NA,NA
441892101,1,1952,62-70,NA,NA,NA,NA,NA
510609501,0,1993,21-29,NA,NA,1000,NA,NA
621180104,1,1983,31-39,4000,NA,3000,3500,4000
620282101,0,1967,47-55,NA,NA,NA,NA,NA
621206101,1,1963,51-59,NA,NA,NA,NA,NA
370135102,0,1950,64-72,NA,NA,NA,NA,NA
510927101,1,1983,31-39,NA,NA,8000,NA,NA
450364103,1,1981,33-41,NA,NA,NA,NA,NA
360243108,1,1998,16-24,NA,NA,0,NA,NA
312501102,0,1949,65-73,NA,NA,NA,NA,NA
621204104,0,1940,74-82,NA,NA,NA,NA,NA
621181101,1,1950,64-72,NA,NA,NA,NA,NA
130321101,1,1961,53-61,NA,NA,NA,1800,0
621195102,1,1966,48-56,NA,NA,NA,NA,NA
450173102,0,1942,72-80,NA,NA,NA,NA,NA
211947102,0,1963,51-59,3700,NA,4200,NA,NA
230173101,1,1949,65-73,NA,NA,NA,NA,NA
621763103,1,1992,22-30,NA,NA,4000,4500,5300
130207103,1,1981,33-41,NA,NA,NA,NA,NA
621204101,1,1968,46-54,NA,NA,NA,NA,NA
410240102,0,1947,67-75,NA,NA,NA,NA,NA
621602101,1,1965,49-57,NA,NA,NA,NA,NA
130664103,0,1968,46-54,NA,NA,NA,NA,NA
440353101,1,1960,54-62,NA,NA,NA,NA,4000
211206103,0,1974,40-48,NA,NA,NA,NA,NA
621281103,0,1958,56-64,NA,NA,NA,NA,NA
130574104,1,1993,21-29,3000,NA,5000,4500,4500
311247102,0,1950,64-72,NA,NA,NA,NA,NA
410663101,0,1954,60-68,NA,NA,NA,NA,NA
621348101,1,1962,52-60,NA,NA,NA,NA,NA
441289103,1,1980,34-42,1500,NA,2000,2500,NA
211409101,1,1971,43-51,NA,NA,NA,NA,NA
610370104,0,1980,34-42,NA,NA,3000,3600,4000
311995104,0,1974,40-48,1820,NA,2600,2480,4000
312443101,0,1950,64-72,NA,NA,NA,NA,NA
210890101,1,1950,64-72,NA,NA,NA,NA,NA
360339101,0,1964,50-58,NA,NA,NA,NA,NA
510341101,1,1960,54-62,900,NA,1330,1330,NA
620210103,1,1972,42-50,NA,NA,NA,NA,NA
340128102,1,1970,44-52,NA,NA,NA,NA,3000
420352532,1,1992,22-30,900,NA,5000,2800,7000
441705102,0,1962,52-60,NA,NA,NA,NA,NA
130149103,1,1963,51-59,NA,NA,NA,NA,NA
312079102,1,1973,41-49,3000,NA,5000,5500,6000
230581101,0,1968,46-54,1000,2000,NA,NA,NA
230416101,0,1971,43-51,NA,NA,NA,NA,NA
130333101,1,1957,57-65,NA,NA,NA,NA,NA
230414101,0,1974,40-48,NA,1500,1320,1500,1238
621461104,0,1981,33-41,NA,NA,NA,NA,NA
410858431,0,1989,25-33,900,NA,NA,NA,NA
360017101,0,1956,58-66,NA,NA,NA,NA,NA
621216103,1,1970,44-52,NA,NA,4500,NA,NA
450325104,1,1988,26-34,NA,NA,NA,NA,NA
311589101,1,1944,70-78,NA,NA,NA,NA,NA
311936101,1,1956,58-66,NA,NA,NA,5000,NA
621228102,0,1962,52-60,NA,NA,NA,NA,NA
420349101,1,1944,70-78,NA,NA,NA,NA,NA
620180101,1,1964,50-58,NA,NA,NA,NA,NA
210924104,0,1987,27-35,1000,NA,1000,NA,800
411502102,0,1939,75-83,NA,NA,NA,NA,NA
620790102,0,1962,52-60,800,NA,1500,NA,NA
620415104,1,1989,25-33,NA,NA,4000,NA,6500
230382431,1,1957,57-65,NA,NA,NA,NA,NA
530140103,0,1965,49-57,NA,NA,NA,NA,NA
410591103,0,1996,18-26,1000,0,1500,6000,4000
420368102,1,1965,49-57,NA,NA,NA,NA,NA
140200104,0,1982,32-40,NA,NA,NA,NA,2400
620090101,1,1977,37-45,NA,NA,3000,4500,4350
510319101,0,1965,49-57,NA,NA,4200,4000,NA
211342103,1,1987,27-35,2000,NA,NA,NA,NA
230051501,0,1970,44-52,NA,NA,NA,NA,NA
320373102,1,1953,61-69,NA,NA,4500,6000,NA
411669103,1,1982,32-40,NA,NA,5000,5000,2000
621010105,1,1997,17-25,1500,2500,5300,4500,NA
621706101,0,1965,49-57,NA,NA,NA,NA,NA
210813101,0,1974,40-48,NA,NA,NA,NA,NA
410240101,1,1948,66-74,NA,NA,NA,NA,NA
510067106,0,1966,48-56,NA,NA,NA,NA,NA
748017431,1,1989,25-33,1800,NA,NA,6000,4500
220300101,0,1969,45-53,NA,NA,NA,NA,NA
621018102,0,1959,55-63,NA,NA,NA,NA,NA
370062102,1,1953,61-69,3600,2000,NA,NA,NA
330072101,0,1976,38-46,NA,NA,NA,NA,NA
312164101,1,1952,62-70,NA,NA,NA,NA,NA
220222102,1,1969,45-53,3500,NA,3000,2500,3500
230595101,0,1962,52-60,NA,NA,NA,NA,NA
430416102,0,1971,43-51,NA,2000,3500,3000,NA
621544101,1,1980,34-42,NA,NA,NA,NA,NA
440335104,0,1983,31-39,NA,NA,NA,NA,NA
621640102,1,1965,49-57,4800,NA,5000,6000,5000
620635103,0,1981,33-41,NA,NA,NA,NA,NA
520019101,1,1968,46-54,NA,NA,NA,NA,NA
621275101,0,1969,45-53,NA,NA,NA,3300,4000
420490102,1,1972,42-50,5500,NA,6000,5000,6000
621511101,1,1955,59-67,NA,NA,NA,NA,NA
450351101,1,1962,52-60,NA,NA,NA,NA,NA
957965431,1,1989,25-33,NA,NA,NA,NA,NA
621561106,0,1951,63-71,NA,NA,NA,NA,NA
530016101,0,1980,34-42,NA,NA,NA,NA,NA
320018105,0,1978,36-44,3000,NA,NA,NA,5000
410877101,1,1953,61-69,NA,NA,NA,NA,NA
621560102,0,1973,41-49,NA,NA,NA,NA,NA
220067101,0,1983,31-39,NA,1600,NA,NA,NA
281676431,0,1986,28-36,3000,3000,2500,4000,4500
430404102,1,1957,57-65,NA,NA,3500,NA,1800
360290102,1,1956,58-66,NA,NA,NA,NA,NA
621326531,1,1968,46-54,NA,NA,NA,NA,3250
220177102,1,1956,58-66,1000,NA,NA,NA,NA
621375101,1,1943,71-79,NA,NA,NA,NA,NA
410403103,0,1962,52-60,NA,NA,NA,200,NA
530207104,0,1996,18-26,NA,NA,NA,NA,4600
620595102,0,1978,36-44,NA,NA,NA,NA,NA
312088102,0,1943,71-79,NA,NA,NA,NA,NA
620587102,0,1936,78-86,NA,NA,NA,NA,NA
370788103,1,1955,59-67,NA,NA,3000,NA,NA
410877102,0,1953,61-69,NA,NA,NA,NA,NA
140334104,0,1990,24-32,NA,NA,NA,NA,NA
620505101,0,1976,38-46,NA,NA,NA,NA,NA
330339104,1,1989,25-33,3800,6000,3000,7000,5000
621487103,0,1968,46-54,NA,NA,NA,NA,NA
450288101,1,1955,59-67,NA,NA,NA,NA,NA
410046102,0,1959,55-63,NA,NA,NA,NA,NA
130496102,0,1974,40-48,2500,NA,4100,5000,5000
320337103,0,1981,33-41,NA,NA,NA,NA,NA
312451101,1,1959,55-63,NA,NA,NA,NA,8000
140339105,1,1992,22-30,5000,NA,8000,10000,10500
273449431,1,1985,29-37,4000,1780,NA,2200,2600
211543101,0,1987,27-35,2481,2000,2800,3450,4000
620583103,0,1974,40-48,NA,NA,NA,NA,NA
330100104,0,1986,28-36,5200,NA,NA,9300,11400
220072102,0,1963,51-59,NA,NA,NA,NA,NA
620468103,0,1956,58-66,NA,NA,NA,NA,NA
210261101,1,1937,77-85,NA,NA,NA,NA,NA
620471102,1,1974,40-48,NA,NA,NA,NA,NA
310934103,1,1954,60-68,NA,NA,NA,NA,NA
210176101,0,1961,53-61,NA,NA,NA,NA,NA
211279101,0,1970,44-52,NA,NA,2500,2500,2500
130760101,0,1970,44-52,NA,900,997,1000,0
230546101,1,1970,44-52,5000,NA,NA,NA,7000
370624102,0,1978,36-44,NA,NA,NA,500,NA
610089101,1,1972,42-50,NA,NA,NA,NA,NA
230434101,1,1960,54-62,3100,NA,3000,NA,NA
620918431,0,1988,26-34,NA,NA,NA,NA,NA
140729102,0,1968,46-54,NA,NA,NA,NA,NA
220359101,0,1962,52-60,NA,NA,NA,NA,NA
520422102,0,1954,60-68,NA,NA,NA,NA,NA
120039101,0,1983,31-39,2400,NA,2000,NA,5000
530371102,0,1968,46-54,NA,NA,NA,NA,NA
140515101,1,1963,51-59,NA,NA,NA,NA,NA
450112106,0,1946,68-76,NA,NA,NA,NA,NA
330091102,0,1971,43-51,NA,NA,NA,NA,NA
140229102,1,1966,48-56,NA,NA,NA,NA,NA
140857104,1,1990,24-32,1800,NA,2400,4000,5000
159466501,1,1985,29-37,6000,NA,8000,8000,8000
411699101,1,1979,35-43,1700,NA,2000,3000,3000
620553104,0,1989,25-33,2500,NA,2700,2800,3000
130574102,0,1970,44-52,NA,NA,NA,NA,NA
620757105,1,1996,18-26,NA,NA,NA,2800,7000
520521101,1,1983,31-39,NA,NA,NA,NA,NA
430158101,1,1986,28-36,3000,NA,4500,6000,9000
441706102,0,1945,69-77,NA,NA,NA,NA,NA
420054103,0,1994,20-28,NA,NA,3200,12000,8400
330008101,1,1973,41-49,1600,NA,1310,2590,2400
621854102,1,1961,53-61,NA,NA,4000,4500,6000
621335102,0,1948,66-74,NA,NA,NA,NA,NA
340185104,0,1973,41-49,NA,3200,NA,NA,NA
140498102,0,1996,18-26,NA,NA,NA,3600,6000
620066102,0,1937,77-85,NA,NA,NA,NA,NA
420016101,0,1949,65-73,NA,NA,NA,NA,NA
370342102,1,1961,53-61,3800,NA,NA,NA,NA
621325102,0,1973,41-49,NA,NA,NA,NA,NA
130653101,1,1972,42-50,NA,NA,NA,NA,NA
220086101,0,1976,38-46,NA,NA,NA,NA,NA
210975102,1,1962,52-60,3000,NA,4000,5200,6000
220322102,0,1964,50-58,1200,NA,NA,NA,NA
130066103,0,1963,51-59,NA,NA,NA,NA,NA
370499101,1,1957,57-65,NA,1200,1200,NA,NA
411669104,0,1984,30-38,NA,2000,2000,3500,3000
211837102,1,1949,65-73,NA,NA,NA,NA,NA
620754102,0,1952,62-70,NA,NA,NA,NA,NA
140193104,0,1973,41-49,NA,NA,NA,NA,NA
220336102,1,1969,45-53,NA,NA,4000,5000,4600
621010102,0,1968,46-54,NA,NA,NA,2300,3000
441877101,1,1957,57-65,2000,NA,NA,NA,NA
440650101,1,1947,67-75,NA,NA,NA,NA,NA
440928101,1,1950,64-72,NA,NA,NA,NA,NA
440934102,0,1968,46-54,1600,1800,1800,1800,NA
140771102,0,1955,59-67,NA,NA,NA,NA,NA
620633103,0,1938,76-84,NA,NA,NA,NA,NA
370089102,0,1966,48-56,NA,NA,NA,NA,NA
410885101,0,1943,71-79,NA,NA,NA,NA,NA
621352101,0,1953,61-69,NA,NA,NA,NA,NA
410935103,1,1976,38-46,4000,NA,NA,NA,NA
620756109,0,1985,29-37,NA,NA,NA,6000,7000
621352104,0,1983,31-39,NA,NA,NA,4300,3500
520383102,1,1980,34-42,NA,NA,NA,NA,6000
340342102,0,1956,58-66,NA,NA,NA,NA,NA
210141102,1,1963,51-59,NA,NA,NA,NA,NA
620905101,1,1981,33-41,5000,NA,NA,7500,7000
620226101,1,1973,41-49,NA,NA,NA,NA,NA
620571102,1,1959,55-63,NA,NA,NA,NA,NA
621343104,1,1992,22-30,NA,3500,5000,NA,9000
621341103,0,1961,53-61,NA,NA,NA,NA,NA
620763101,1,1965,49-57,1600,NA,NA,NA,NA
620571531,1,1982,32-40,3100,NA,NA,3698,4500
109606501,1,1988,26-34,5000,4000,10300,11000,11800
430459102,0,1968,46-54,NA,NA,NA,NA,NA
620560103,0,1953,61-69,NA,NA,NA,NA,NA
410220101,1,1942,72-80,NA,NA,NA,NA,NA
370778102,1,1987,27-35,2000,2000,2500,3200,NA
620257103,0,1981,33-41,NA,NA,NA,NA,NA
140756102,1,1957,57-65,NA,NA,NA,NA,NA
410996102,1,1979,35-43,NA,NA,NA,NA,NA
411538103,1,1984,30-38,4800,NA,NA,NA,NA
410366433,0,1962,52-60,NA,NA,NA,NA,NA
620720101,0,1962,52-60,NA,NA,NA,NA,NA
320253102,0,1941,73-81,NA,NA,NA,NA,NA
410827102,1,1977,37-45,NA,NA,NA,NA,NA
140023102,0,1973,41-49,NA,NA,NA,NA,NA
411105101,1,1950,64-72,NA,NA,NA,NA,NA
312502102,0,1955,59-67,NA,NA,NA,NA,NA
370476101,1,1953,61-69,NA,NA,NA,NA,NA
411578101,0,1966,48-56,NA,NA,1800,1500,1500
620720104,1,1995,19-27,NA,NA,NA,NA,NA
620242101,1,1971,43-51,NA,NA,NA,NA,6000
621282102,1,1965,49-57,NA,NA,NA,0,NA
350177101,0,1958,56-64,NA,NA,NA,NA,NA
440778101,1,1939,75-83,NA,NA,NA,NA,NA
440445102,0,1961,53-61,NA,NA,NA,NA,NA
110113101,0,1954,60-68,NA,NA,NA,NA,NA
210445101,0,1968,46-54,NA,NA,NA,NA,NA
130716501,0,1987,27-35,NA,NA,NA,2000,NA
620155101,1,1971,43-51,NA,NA,NA,NA,NA
621595101,1,1972,42-50,NA,NA,NA,NA,NA
370380102,1,1947,67-75,NA,NA,NA,NA,NA
210223103,1,1993,21-29,1000,10000,NA,NA,NA
130175103,0,1988,26-34,NA,0,2500,2500,0
360316101,1,1973,41-49,NA,NA,NA,NA,NA
312129104,1,1985,29-37,3800,NA,4680,5000,10000
621602106,0,1989,25-33,NA,NA,NA,NA,4000
905071431,1,1987,27-35,NA,NA,NA,NA,NA
140367102,0,1970,44-52,850,NA,1200,1500,2000
621600102,0,1944,70-78,NA,NA,NA,NA,NA
211556101,1,1962,52-60,NA,NA,NA,6000,6000
621597101,0,1955,59-67,NA,NA,NA,NA,NA
621460103,1,1990,24-32,NA,NA,NA,NA,NA
130318102,1,1945,69-77,NA,NA,NA,NA,NA
620843103,1,1970,44-52,NA,NA,1500,NA,3600
370154102,1,1969,45-53,NA,NA,NA,NA,NA
621597103,0,1978,36-44,NA,1800,NA,2300,2800
410390501,0,1992,22-30,NA,NA,NA,NA,4000
610131101,0,1971,43-51,NA,NA,NA,NA,NA
130694102,0,1966,48-56,NA,NA,NA,NA,NA
370412102,0,1957,57-65,NA,NA,NA,2000,NA
510118101,1,1951,63-71,NA,NA,563,1000,NA
620112102,0,1954,60-68,NA,NA,NA,NA,NA
620101101,1,1971,43-51,NA,NA,NA,NA,NA
620110531,1,1968,46-54,NA,NA,NA,NA,NA
311868102,0,1951,63-71,NA,NA,NA,NA,NA
620097105,1,1995,19-27,NA,NA,NA,NA,NA
510511103,0,1982,32-40,NA,NA,NA,NA,NA
230354101,0,1969,45-53,2100,NA,3200,3200,1200
620086104,0,1989,25-33,NA,NA,NA,NA,NA
620858103,1,1987,27-35,NA,NA,NA,NA,2000
140093101,1,1962,52-60,NA,NA,NA,NA,NA
311774101,1,1959,55-63,5000,NA,10000,NA,NA
530134101,0,1944,70-78,NA,NA,NA,NA,NA
230375102,1,1943,71-79,NA,NA,NA,NA,NA
210909101,1,1942,72-80,NA,NA,NA,NA,NA
621698103,1,1993,21-29,2000,1600,NA,3000,3600
360262101,1,1960,54-62,1600,NA,4000,3000,2000
411446104,0,1972,42-50,NA,NA,NA,NA,NA
620818101,0,1955,59-67,NA,NA,NA,NA,NA
510946101,1,1953,61-69,NA,NA,NA,NA,NA
360148101,1,1961,53-61,NA,NA,NA,NA,NA
320270102,0,1965,49-57,1830,NA,NA,NA,NA
410887102,1,1952,62-70,NA,NA,NA,1000,NA
411684101,1,1978,36-44,200,NA,3500,4000,4500
440560102,0,1956,58-66,NA,NA,NA,NA,NA
620852101,1,1978,36-44,NA,NA,NA,NA,3000
620003102,0,1968,46-54,NA,NA,NA,NA,NA
120026102,1,1972,42-50,NA,2700,2850,2800,2700
211099102,0,1977,37-45,NA,NA,1200,1700,2100
620263101,1,1958,56-64,NA,NA,NA,NA,NA
130473101,0,1966,48-56,NA,NA,NA,NA,NA
530234101,1,1971,43-51,NA,NA,NA,NA,NA
620837101,0,1980,34-42,NA,NA,NA,NA,NA
440791102,1,1984,30-38,NA,NA,NA,NA,NA
441334104,0,1978,36-44,NA,NA,5000,10000,4500
620790103,1,1989,25-33,NA,4000,6100,6700,9500
500178102,1,1948,66-74,NA,NA,NA,NA,NA
620508102,0,1981,33-41,NA,NA,NA,NA,NA
621038102,1,1973,41-49,NA,NA,2000,NA,6000
228335503,1,1990,24-32,2500,NA,3500,5000,6000
130848102,0,1952,62-70,NA,NA,NA,NA,NA
620852103,0,1981,33-41,NA,NA,NA,NA,NA
620845105,1,1984,30-38,NA,NA,NA,NA,NA
520330102,0,1985,29-37,NA,NA,NA,NA,NA
130272102,0,1954,60-68,NA,NA,NA,NA,NA
184386431,1,1987,27-35,NA,NA,NA,NA,NA
340073105,1,1987,27-35,NA,NA,NA,NA,NA
520540101,0,1959,55-63,NA,NA,NA,NA,NA
621824101,0,1987,27-35,NA,NA,NA,4500,1800
430416101,1,1969,45-53,NA,NA,5000,360,6000
130086102,0,1970,44-52,NA,NA,NA,NA,NA
410392101,1,1991,23-31,NA,NA,NA,NA,NA
620419102,1,1975,39-47,4000,NA,4000,NA,NA
420412101,0,1962,52-60,1100,NA,NA,1200,2000
620802101,0,1970,44-52,4000,NA,3000,3000,NA
311824102,0,1955,59-67,NA,NA,NA,NA,NA
450051102,1,1978,36-44,2600,2500,NA,NA,4000
620838101,1,1954,60-68,NA,NA,NA,NA,NA
211402107,0,1988,26-34,NA,NA,NA,NA,NA
312004103,0,1987,27-35,2000,NA,NA,4500,4500
310817101,0,1955,59-67,NA,NA,NA,NA,NA
130466104,0,1984,30-38,1700,NA,NA,NA,3000
411062102,0,1970,44-52,1500,NA,NA,1000,1200
621342102,1,1998,16-24,NA,NA,NA,5000,5000
130762101,1,1954,60-68,2400,NA,NA,NA,NA
621640103,0,1968,46-54,2000,NA,2500,2800,2500
410506101,1,1956,58-66,800,NA,NA,NA,NA
370067101,0,1952,62-70,NA,NA,NA,NA,NA
130452102,0,1973,41-49,NA,NA,NA,NA,NA
410394101,1,1971,43-51,3000,NA,3500,4000,5000
510904103,0,1978,36-44,NA,NA,NA,NA,NA
621296102,1,1950,64-72,NA,NA,NA,NA,NA
420385103,0,1943,71-79,NA,NA,NA,NA,NA
130149102,1,1987,27-35,3400,NA,5500,5500,7500
140702101,0,1975,39-47,1970,NA,3200,3500,4200
370383102,1,1958,56-64,NA,NA,NA,NA,NA
441266101,1,1957,57-65,NA,NA,NA,NA,NA
310797102,1,1944,70-78,NA,NA,NA,NA,NA
411643102,0,1965,49-57,NA,NA,NA,NA,1500
140304105,0,1962,52-60,NA,NA,NA,NA,NA
370115106,0,1982,32-40,1600,NA,NA,NA,NA
621161102,1,1947,67-75,NA,NA,NA,NA,NA
330009105,0,1996,18-26,NA,NA,4000,5000,3000
230375104,1,1973,41-49,NA,NA,NA,4000,3500
210660103,1,1983,31-39,1800,NA,2200,3000,3500
340071101,0,1968,46-54,NA,NA,NA,2200,NA
621336101,1,1953,61-69,NA,NA,NA,NA,NA
510344101,1,1957,57-65,NA,NA,NA,NA,NA
410088101,1,1951,63-71,NA,NA,NA,NA,NA
130207104,0,1952,62-70,NA,NA,NA,NA,NA
360083102,0,1971,43-51,NA,NA,NA,NA,NA
311154102,1,1968,46-54,NA,2600,2300,3000,4200
620135101,1,1970,44-52,NA,NA,NA,NA,NA
621646101,0,1987,27-35,NA,NA,1500,3000,2400
620229101,1,1944,70-78,NA,NA,NA,NA,NA
530027101,1,1977,37-45,NA,NA,NA,NA,NA
621574106,0,1953,61-69,NA,NA,NA,NA,NA
350206101,1,1945,69-77,NA,NA,NA,NA,NA
430225101,0,1954,60-68,NA,NA,NA,NA,NA
620687102,1,1968,46-54,2400,NA,NA,NA,NA
140484102,0,1940,74-82,NA,NA,NA,NA,NA
130822102,1,1969,45-53,3900,NA,4000,4000,4000
210115101,0,1933,81-89,NA,NA,NA,NA,NA
520546101,1,1937,77-85,NA,NA,NA,NA,NA
620244103,0,1954,60-68,NA,NA,NA,NA,NA
440413101,1,1948,66-74,NA,NA,NA,NA,NA
410901101,1,1978,36-44,NA,NA,4000,4500,5000
370771101,0,1957,57-65,NA,NA,1500,1100,1100
140351102,1,1962,52-60,NA,NA,NA,NA,NA
620890101,0,1966,48-56,1600,NA,NA,1800,1800
530431103,0,1954,60-68,NA,NA,NA,NA,NA
230565104,0,1968,46-54,NA,NA,NA,NA,3500
410915101,1,1975,39-47,NA,NA,NA,NA,NA
440424431,0,1988,26-34,1500,NA,NA,NA,NA
